region	dataset	gene_id	direction	method	external_gene_name
Dentate Gyrus	PSY_BD	ENSG00000105483	Decreased in AA	DEG	CARD8
Dentate Gyrus	MSBB_MD36_AD	ENSG00000105483	Decreased in AA	DEG	CARD8
Dentate Gyrus	PSY_BD	ENSG00000226696	All	DEG	LENG8-AS1
Dentate Gyrus	PSY_BD	ENSG00000226696	Decreased in AA	DEG	LENG8-AS1
Dentate Gyrus	PSY_BD	ENSG00000248124	All	DEG	RRN3P1
DLPFC	PSY_BD	ENSG00000248124	All	DEG	RRN3P1
Dentate Gyrus	PSY_BD	ENSG00000248124	Decreased in AA	DEG	RRN3P1
DLPFC	PSY_BD	ENSG00000248124	Decreased in AA	DEG	RRN3P1
Dentate Gyrus	PSY_BD	ENSG00000008283	All	DEG	CYB561
DLPFC	PSY_BD	ENSG00000008283	All	DEG	CYB561
Dentate Gyrus	PSY_BD	ENSG00000008283	Decreased in AA	DEG	CYB561
DLPFC	PSY_BD	ENSG00000008283	Decreased in AA	DEG	CYB561
Dentate Gyrus	PSY_BD	ENSG00000204520	All	DEG	MICA
Dentate Gyrus	PSY_BD	ENSG00000204520	Decreased in AA	DEG	MICA
Dentate Gyrus	PSY_BD	ENSG00000273253	All	DEG	TRABD-AS1
DLPFC	PSY_BD	ENSG00000273253	All	DEG	TRABD-AS1
Hippocampus	PSY_BD	ENSG00000273253	All	DEG	TRABD-AS1
Dentate Gyrus	PSY_BD	ENSG00000273253	Decreased in AA	DEG	TRABD-AS1
DLPFC	PSY_BD	ENSG00000273253	Decreased in AA	DEG	TRABD-AS1
Hippocampus	PSY_BD	ENSG00000273253	Decreased in AA	DEG	TRABD-AS1
Dentate Gyrus	PSY_BD	ENSG00000180229	All	DEG	HERC2P3
Dentate Gyrus	ROSMAP_AD	ENSG00000180229	All	DEG	HERC2P3
Dentate Gyrus	PSY_BD	ENSG00000180229	Increased in AA	DEG	HERC2P3
Dentate Gyrus	ROSMAP_AD	ENSG00000180229	Increased in AA	DEG	HERC2P3
Dentate Gyrus	PSY_BD	ENSG00000130827	All	DEG	PLXNA3
DLPFC	PSY_BD	ENSG00000130827	All	DEG	PLXNA3
Hippocampus	PSY_BD	ENSG00000130827	All	DEG	PLXNA3
Dentate Gyrus	PSY_BD	ENSG00000130827	Decreased in AA	DEG	PLXNA3
DLPFC	PSY_BD	ENSG00000130827	Decreased in AA	DEG	PLXNA3
Hippocampus	PSY_BD	ENSG00000130827	Decreased in AA	DEG	PLXNA3
Dentate Gyrus	Parkinsons	ENSG00000183281	All	DEG	PLGLB1
DLPFC	Parkinsons	ENSG00000183281	All	DEG	PLGLB1
Hippocampus	Parkinsons	ENSG00000183281	All	DEG	PLGLB1
Dentate Gyrus	Parkinsons	ENSG00000183281	Increased in AA	DEG	PLGLB1
DLPFC	Parkinsons	ENSG00000183281	Increased in AA	DEG	PLGLB1
Hippocampus	Parkinsons	ENSG00000183281	Increased in AA	DEG	PLGLB1
Dentate Gyrus	Parkinsons	ENSG00000185339	All	DEG	TCN2
Dentate Gyrus	MAYO_AD	ENSG00000185339	All	DEG	TCN2
Dentate Gyrus	Parkinsons	ENSG00000185339	Increased in AA	DEG	TCN2
Dentate Gyrus	MAYO_AD	ENSG00000185339	Increased in AA	DEG	TCN2
Dentate Gyrus	Parkinsons	ENSG00000125968	All	DEG	ID1
Dentate Gyrus	MAYO_AD	ENSG00000125968	All	DEG	ID1
Hippocampus	Parkinsons	ENSG00000125968	All	DEG	ID1
Hippocampus	MAYO_AD	ENSG00000125968	All	DEG	ID1
Dentate Gyrus	Parkinsons	ENSG00000125968	Decreased in AA	DEG	ID1
Dentate Gyrus	MAYO_AD	ENSG00000125968	Decreased in AA	DEG	ID1
Hippocampus	Parkinsons	ENSG00000125968	Decreased in AA	DEG	ID1
Hippocampus	MAYO_AD	ENSG00000125968	Decreased in AA	DEG	ID1
Dentate Gyrus	Parkinsons	ENSG00000232166	All	DEG	
DLPFC	Parkinsons	ENSG00000232166	All	DEG	
Dentate Gyrus	Parkinsons	ENSG00000232166	Decreased in AA	DEG	
DLPFC	Parkinsons	ENSG00000232166	Decreased in AA	DEG	
Dentate Gyrus	Parkinsons	ENSG00000102886	All	DEG	GDPD3
DLPFC	Parkinsons	ENSG00000102886	All	DEG	GDPD3
Hippocampus	Parkinsons	ENSG00000102886	All	DEG	GDPD3
Dentate Gyrus	Parkinsons	ENSG00000102886	Increased in AA	DEG	GDPD3
DLPFC	Parkinsons	ENSG00000102886	Increased in AA	DEG	GDPD3
Hippocampus	Parkinsons	ENSG00000102886	Increased in AA	DEG	GDPD3
Dentate Gyrus	Parkinsons	ENSG00000149531	All	DEG	FRG1BP
DLPFC	Parkinsons	ENSG00000149531	All	DEG	FRG1BP
Dentate Gyrus	Parkinsons	ENSG00000149531	Decreased in AA	DEG	FRG1BP
DLPFC	Parkinsons	ENSG00000149531	Increased in AA	DEG	FRG1BP
Dentate Gyrus	Parkinsons	ENSG00000263740	All	DEG	RN7SL4P
DLPFC	Parkinsons	ENSG00000263740	All	DEG	RN7SL4P
Dentate Gyrus	Parkinsons	ENSG00000263740	Decreased in AA	DEG	RN7SL4P
DLPFC	Parkinsons	ENSG00000263740	Decreased in AA	DEG	RN7SL4P
Dentate Gyrus	Parkinsons	ENSG00000149548	All	DEG	CCDC15
Dentate Gyrus	Parkinsons	ENSG00000149548	Increased in AA	DEG	CCDC15
Dentate Gyrus	MAYO_AD	ENSG00000260081	All	DEG	MRFAP1P1
DLPFC	MAYO_AD	ENSG00000260081	All	DEG	MRFAP1P1
Hippocampus	MAYO_AD	ENSG00000260081	All	DEG	MRFAP1P1
Dentate Gyrus	MAYO_AD	ENSG00000260081	Decreased in AA	DEG	MRFAP1P1
Hippocampus	MAYO_AD	ENSG00000260081	Decreased in AA	DEG	MRFAP1P1
DLPFC	MAYO_AD	ENSG00000260081	Increased in AA	DEG	MRFAP1P1
Dentate Gyrus	MAYO_AD	ENSG00000069849	All	DEG	ATP1B3
Dentate Gyrus	MAYO_AD	ENSG00000069849	Decreased in AA	DEG	ATP1B3
Dentate Gyrus	MAYO_AD	ENSG00000254995	All	DEG	STX16-NPEPL1
Dentate Gyrus	MAYO_AD	ENSG00000254995	Decreased in AA	DEG	STX16-NPEPL1
Dentate Gyrus	MAYO_AD	ENSG00000188779	All	DEG	SKOR1
Dentate Gyrus	MAYO_AD	ENSG00000188779	Increased in AA	DEG	SKOR1
Dentate Gyrus	MAYO_AD	ENSG00000157570	All	DEG	TSPAN18
DLPFC	MAYO_AD	ENSG00000157570	All	DEG	TSPAN18
Dentate Gyrus	MAYO_AD	ENSG00000157570	Increased in AA	DEG	TSPAN18
DLPFC	MAYO_AD	ENSG00000157570	Increased in AA	DEG	TSPAN18
Dentate Gyrus	MAYO_AD	ENSG00000087494	All	DEG	PTHLH
Dentate Gyrus	MAYO_AD	ENSG00000087494	Decreased in AA	DEG	PTHLH
Dentate Gyrus	MAYO_AD	ENSG00000068001	All	DEG	HYAL2
Hippocampus	MAYO_AD	ENSG00000068001	All	DEG	HYAL2
Hippocampus	MAYO_AD	ENSG00000068001	Decreased in AA	DEG	HYAL2
Dentate Gyrus	MAYO_AD	ENSG00000068001	Increased in AA	DEG	HYAL2
Dentate Gyrus	MAYO_AD	ENSG00000233670	All	DEG	PIRT
DLPFC	MAYO_AD	ENSG00000233670	All	DEG	PIRT
Hippocampus	MAYO_AD	ENSG00000233670	All	DEG	PIRT
Dentate Gyrus	MAYO_AD	ENSG00000233670	Decreased in AA	DEG	PIRT
DLPFC	MAYO_AD	ENSG00000233670	Decreased in AA	DEG	PIRT
Hippocampus	MAYO_AD	ENSG00000233670	Decreased in AA	DEG	PIRT
Dentate Gyrus	MAYO_AD	ENSG00000168938	All	DEG	PPIC
Dentate Gyrus	MAYO_AD	ENSG00000168938	Decreased in AA	DEG	PPIC
Dentate Gyrus	MAYO_AD	ENSG00000187955	All	DEG	COL14A1
Hippocampus	MAYO_AD	ENSG00000187955	All	DEG	COL14A1
Dentate Gyrus	MAYO_AD	ENSG00000187955	Decreased in AA	DEG	COL14A1
Hippocampus	MAYO_AD	ENSG00000187955	Increased in AA	DEG	COL14A1
Dentate Gyrus	MAYO_AD	ENSG00000274471	All	DEG	
DLPFC	MAYO_AD	ENSG00000274471	All	DEG	
Dentate Gyrus	MAYO_AD	ENSG00000274471	Increased in AA	DEG	
DLPFC	MAYO_AD	ENSG00000274471	Increased in AA	DEG	
Dentate Gyrus	MAYO_AD	ENSG00000122591	All	DEG	FAM126A
Dentate Gyrus	MAYO_AD	ENSG00000122591	Decreased in AA	DEG	FAM126A
Dentate Gyrus	MAYO_AD	ENSG00000136943	All	DEG	CTSV
Dentate Gyrus	MAYO_AD	ENSG00000136943	Increased in AA	DEG	CTSV
Dentate Gyrus	MAYO_AD	ENSG00000154127	All	DEG	UBASH3B
Dentate Gyrus	MAYO_AD	ENSG00000154127	Increased in AA	DEG	UBASH3B
Dentate Gyrus	MAYO_AD	ENSG00000133800	All	DEG	LYVE1
DLPFC	MAYO_AD	ENSG00000133800	All	DEG	LYVE1
Hippocampus	MAYO_AD	ENSG00000133800	All	DEG	LYVE1
Dentate Gyrus	MAYO_AD	ENSG00000133800	Decreased in AA	DEG	LYVE1
DLPFC	MAYO_AD	ENSG00000133800	Decreased in AA	DEG	LYVE1
Hippocampus	MAYO_AD	ENSG00000133800	Decreased in AA	DEG	LYVE1
Dentate Gyrus	MAYO_AD	ENSG00000174348	All	DEG	PODN
Dentate Gyrus	MAYO_AD	ENSG00000174348	Decreased in AA	DEG	PODN
Dentate Gyrus	MAYO_AD	ENSG00000150961	All	DEG	SEC24D
Dentate Gyrus	MAYO_AD	ENSG00000150961	Decreased in AA	DEG	SEC24D
Dentate Gyrus	MAYO_AD	ENSG00000072182	All	DEG	ASIC4
Dentate Gyrus	MAYO_AD	ENSG00000072182	Increased in AA	DEG	ASIC4
Dentate Gyrus	MAYO_AD	ENSG00000092929	All	DEG	UNC13D
Dentate Gyrus	MAYO_AD	ENSG00000092929	Decreased in AA	DEG	UNC13D
Dentate Gyrus	MAYO_AD	ENSG00000164692	All	DEG	COL1A2
DLPFC	MAYO_AD	ENSG00000164692	All	DEG	COL1A2
Hippocampus	MAYO_AD	ENSG00000164692	All	DEG	COL1A2
Dentate Gyrus	MAYO_AD	ENSG00000164692	Decreased in AA	DEG	COL1A2
DLPFC	MAYO_AD	ENSG00000164692	Increased in AA	DEG	COL1A2
Hippocampus	MAYO_AD	ENSG00000164692	Increased in AA	DEG	COL1A2
Dentate Gyrus	MAYO_AD	ENSG00000118513	All	DEG	MYB
Dentate Gyrus	MAYO_AD	ENSG00000118513	Increased in AA	DEG	MYB
Dentate Gyrus	MAYO_AD	ENSG00000168743	All	DEG	NPNT
Dentate Gyrus	MAYO_AD	ENSG00000168743	Increased in AA	DEG	NPNT
Dentate Gyrus	MAYO_AD	ENSG00000174776	All	DEG	WDR49
Dentate Gyrus	MAYO_AD	ENSG00000174776	Increased in AA	DEG	WDR49
Dentate Gyrus	MAYO_AD	ENSG00000118557	All	DEG	PMFBP1
DLPFC	MAYO_AD	ENSG00000118557	All	DEG	PMFBP1
Dentate Gyrus	MAYO_AD	ENSG00000118557	Decreased in AA	DEG	PMFBP1
DLPFC	MAYO_AD	ENSG00000118557	Increased in AA	DEG	PMFBP1
Dentate Gyrus	MAYO_AD	ENSG00000104324	All	DEG	CPQ
DLPFC	MAYO_AD	ENSG00000104324	All	DEG	CPQ
Dentate Gyrus	MAYO_AD	ENSG00000104324	Increased in AA	DEG	CPQ
DLPFC	MAYO_AD	ENSG00000104324	Increased in AA	DEG	CPQ
Dentate Gyrus	MAYO_AD	ENSG00000072858	All	DEG	SIDT1
Hippocampus	MAYO_AD	ENSG00000072858	All	DEG	SIDT1
Dentate Gyrus	MAYO_AD	ENSG00000072858	Decreased in AA	DEG	SIDT1
Hippocampus	MAYO_AD	ENSG00000072858	Increased in AA	DEG	SIDT1
Dentate Gyrus	MAYO_AD	ENSG00000031081	All	DEG	ARHGAP31
Dentate Gyrus	MAYO_AD	ENSG00000031081	Increased in AA	DEG	ARHGAP31
Dentate Gyrus	MAYO_AD	ENSG00000271383	All	DEG	NBPF19
DLPFC	MAYO_AD	ENSG00000271383	All	DEG	NBPF19
Hippocampus	MAYO_AD	ENSG00000271383	All	DEG	NBPF19
Dentate Gyrus	MAYO_AD	ENSG00000271383	Increased in AA	DEG	NBPF19
DLPFC	MAYO_AD	ENSG00000271383	Increased in AA	DEG	NBPF19
Hippocampus	MAYO_AD	ENSG00000271383	Increased in AA	DEG	NBPF19
Dentate Gyrus	MAYO_AD	ENSG00000171121	All	DEG	KCNMB3
DLPFC	MAYO_AD	ENSG00000171121	All	DEG	KCNMB3
Dentate Gyrus	MAYO_AD	ENSG00000171121	Decreased in AA	DEG	KCNMB3
DLPFC	MAYO_AD	ENSG00000171121	Decreased in AA	DEG	KCNMB3
Dentate Gyrus	MAYO_AD	ENSG00000115353	All	DEG	TACR1
Dentate Gyrus	MAYO_AD	ENSG00000115353	Increased in AA	DEG	TACR1
Dentate Gyrus	ROSMAP_AD	ENSG00000171388	All	DEG	APLN
Dentate Gyrus	ROSMAP_AD	ENSG00000171388	Increased in AA	DEG	APLN
Dentate Gyrus	ROSMAP_AD	ENSG00000234518	All	DEG	PTGES3P1
Dentate Gyrus	ROSMAP_AD	ENSG00000234518	Decreased in AA	DEG	PTGES3P1
Dentate Gyrus	ROSMAP_AD	ENSG00000145832	All	DEG	SLC25A48
DLPFC	ROSMAP_AD	ENSG00000145832	All	DEG	SLC25A48
DLPFC	ROSMAP_AD	ENSG00000145832	Decreased in AA	DEG	SLC25A48
Dentate Gyrus	ROSMAP_AD	ENSG00000145832	Increased in AA	DEG	SLC25A48
Dentate Gyrus	ROSMAP_AD	ENSG00000198417	All	DEG	MT1F
Dentate Gyrus	ROSMAP_AD	ENSG00000198417	Decreased in AA	DEG	MT1F
Dentate Gyrus	ROSMAP_AD	ENSG00000242689	All	DEG	CNTF
Hippocampus	ROSMAP_AD	ENSG00000242689	All	DEG	CNTF
Dentate Gyrus	ROSMAP_AD	ENSG00000242689	Increased in AA	DEG	CNTF
Hippocampus	ROSMAP_AD	ENSG00000242689	Increased in AA	DEG	CNTF
Dentate Gyrus	MSBB_MD36_AD	ENSG00000182492	All	DEG	BGN
Dentate Gyrus	MSBB_MD36_AD	ENSG00000182492	Decreased in AA	DEG	BGN
Dentate Gyrus	MSBB_MD36_AD	ENSG00000108018	All	DEG	SORCS1
Dentate Gyrus	MSBB_MD36_AD	ENSG00000108018	Increased in AA	DEG	SORCS1
Dentate Gyrus	MSBB_MD36_AD	ENSG00000147113	All	DEG	DIPK2B
Dentate Gyrus	MSBB_MD36_AD	ENSG00000147113	Decreased in AA	DEG	DIPK2B
Dentate Gyrus	MSBB_MD36_AD	ENSG00000187244	All	DEG	BCAM
Dentate Gyrus	MSBB_MD36_AD	ENSG00000187244	Decreased in AA	DEG	BCAM
Dentate Gyrus	MSBB_MD36_AD	ENSG00000012660	All	DEG	ELOVL5
Dentate Gyrus	MSBB_MD36_AD	ENSG00000012660	Decreased in AA	DEG	ELOVL5
Dentate Gyrus	MSBB_MD36_AD	ENSG00000162511	All	DEG	LAPTM5
Hippocampus	MSBB_MD36_AD	ENSG00000162511	All	DEG	LAPTM5
Dentate Gyrus	MSBB_MD36_AD	ENSG00000162511	Decreased in AA	DEG	LAPTM5
Hippocampus	MSBB_MD36_AD	ENSG00000162511	Decreased in AA	DEG	LAPTM5
Dentate Gyrus	MSBB_MD36_AD	ENSG00000101188	All	DEG	NTSR1
DLPFC	MSBB_MD36_AD	ENSG00000101188	All	DEG	NTSR1
Dentate Gyrus	MSBB_MD36_AD	ENSG00000101188	Decreased in AA	DEG	NTSR1
DLPFC	MSBB_MD36_AD	ENSG00000101188	Increased in AA	DEG	NTSR1
Dentate Gyrus	MSBB_MD36_AD	ENSG00000111254	All	DEG	AKAP3
Dentate Gyrus	MSBB_MD36_AD	ENSG00000111254	Decreased in AA	DEG	AKAP3
Dentate Gyrus	MSBB_MD36_AD	ENSG00000010327	All	DEG	STAB1
Hippocampus	MSBB_MD36_AD	ENSG00000010327	All	DEG	STAB1
Dentate Gyrus	MSBB_MD36_AD	ENSG00000010327	Decreased in AA	DEG	STAB1
Hippocampus	MSBB_MD36_AD	ENSG00000010327	Decreased in AA	DEG	STAB1
Dentate Gyrus	MSBB_MD36_AD	ENSG00000180353	All	DEG	HCLS1
Hippocampus	MSBB_MD36_AD	ENSG00000180353	All	DEG	HCLS1
Dentate Gyrus	MSBB_MD36_AD	ENSG00000180353	Decreased in AA	DEG	HCLS1
Hippocampus	MSBB_MD36_AD	ENSG00000180353	Decreased in AA	DEG	HCLS1
Dentate Gyrus	MSBB_MD36_AD	ENSG00000226002	All	DEG	GTF2IP14
Hippocampus	MSBB_MD36_AD	ENSG00000226002	All	DEG	GTF2IP14
Dentate Gyrus	MSBB_MD36_AD	ENSG00000226002	Decreased in AA	DEG	GTF2IP14
Hippocampus	MSBB_MD36_AD	ENSG00000226002	Decreased in AA	DEG	GTF2IP14
Dentate Gyrus	MSBB_MD36_AD	ENSG00000152503	All	DEG	TRIM36
Dentate Gyrus	MSBB_MD36_AD	ENSG00000152503	Decreased in AA	DEG	TRIM36
Dentate Gyrus	MSBB_MD36_AD	ENSG00000176641	All	DEG	RNF152
Dentate Gyrus	MSBB_MD36_AD	ENSG00000176641	Decreased in AA	DEG	RNF152
Dentate Gyrus	MSBB_MD36_AD	ENSG00000087077	All	DEG	TRIP6
Dentate Gyrus	MSBB_MD36_AD	ENSG00000087077	Increased in AA	DEG	TRIP6
Dentate Gyrus	MSBB_MD36_AD	ENSG00000273024	All	DEG	INTS4P2
Dentate Gyrus	MSBB_MD36_AD	ENSG00000273024	Increased in AA	DEG	INTS4P2
Dentate Gyrus	MSBB_MD36_AD	ENSG00000265972	All	DEG	TXNIP
Hippocampus	MSBB_MD36_AD	ENSG00000265972	All	DEG	TXNIP
Dentate Gyrus	MSBB_MD36_AD	ENSG00000265972	Increased in AA	DEG	TXNIP
Hippocampus	MSBB_MD36_AD	ENSG00000265972	Increased in AA	DEG	TXNIP
Dentate Gyrus	MSBB_MD36_AD	ENSG00000203760	All	DEG	CENPW
DLPFC	MSBB_MD36_AD	ENSG00000203760	All	DEG	CENPW
Dentate Gyrus	MSBB_MD36_AD	ENSG00000203760	Decreased in AA	DEG	CENPW
DLPFC	MSBB_MD36_AD	ENSG00000203760	Increased in AA	DEG	CENPW
Dentate Gyrus	MSBB_MD36_AD	ENSG00000123700	All	DEG	KCNJ2
Dentate Gyrus	MSBB_MD36_AD	ENSG00000123700	Decreased in AA	DEG	KCNJ2
Dentate Gyrus	MSBB_MD36_AD	ENSG00000175183	All	DEG	CSRP2
Dentate Gyrus	MSBB_MD36_AD	ENSG00000175183	Decreased in AA	DEG	CSRP2
Dentate Gyrus	MSBB_MD36_AD	ENSG00000112619	All	DEG	PRPH2
DLPFC	MSBB_MD36_AD	ENSG00000112619	All	DEG	PRPH2
DLPFC	MSBB_MD36_AD	ENSG00000112619	Decreased in AA	DEG	PRPH2
Dentate Gyrus	MSBB_MD36_AD	ENSG00000112619	Increased in AA	DEG	PRPH2
Dentate Gyrus	MSBB_MD36_AD	ENSG00000110719	All	DEG	TCIRG1
DLPFC	MSBB_MD36_AD	ENSG00000110719	All	DEG	TCIRG1
Dentate Gyrus	MSBB_MD36_AD	ENSG00000110719	Increased in AA	DEG	TCIRG1
DLPFC	MSBB_MD36_AD	ENSG00000110719	Increased in AA	DEG	TCIRG1
Dentate Gyrus	MSBB_MD36_AD	ENSG00000118785	All	DEG	SPP1
Hippocampus	MSBB_MD36_AD	ENSG00000118785	All	DEG	SPP1
Dentate Gyrus	MSBB_MD36_AD	ENSG00000118785	Decreased in AA	DEG	SPP1
Hippocampus	MSBB_MD36_AD	ENSG00000118785	Increased in AA	DEG	SPP1
Dentate Gyrus	MSBB_MD36_AD	ENSG00000164342	All	DEG	TLR3
DLPFC	MSBB_MD36_AD	ENSG00000164342	All	DEG	TLR3
Hippocampus	MSBB_MD36_AD	ENSG00000164342	All	DEG	TLR3
Dentate Gyrus	MSBB_MD36_AD	ENSG00000164342	Decreased in AA	DEG	TLR3
DLPFC	MSBB_MD36_AD	ENSG00000164342	Decreased in AA	DEG	TLR3
Hippocampus	MSBB_MD36_AD	ENSG00000164342	Decreased in AA	DEG	TLR3
Dentate Gyrus	MSBB_MD36_AD	ENSG00000142798	All	DEG	HSPG2
DLPFC	MSBB_MD36_AD	ENSG00000142798	All	DEG	HSPG2
DLPFC	MSBB_MD36_AD	ENSG00000142798	Decreased in AA	DEG	HSPG2
Dentate Gyrus	MSBB_MD36_AD	ENSG00000142798	Increased in AA	DEG	HSPG2
Dentate Gyrus	MSBB_MD36_AD	ENSG00000138376	All	DEG	BARD1
Dentate Gyrus	MSBB_MD36_AD	ENSG00000138376	Increased in AA	DEG	BARD1
Dentate Gyrus	MSBB_MD36_AD	ENSG00000154589	All	DEG	LY96
DLPFC	MSBB_MD36_AD	ENSG00000154589	All	DEG	LY96
DLPFC	MSBB_MD36_AD	ENSG00000154589	Decreased in AA	DEG	LY96
Dentate Gyrus	MSBB_MD36_AD	ENSG00000154589	Increased in AA	DEG	LY96
Dentate Gyrus	MSBB_MD36_AD	ENSG00000227582	All	DEG	ADGRF5P1
DLPFC	MSBB_MD36_AD	ENSG00000227582	All	DEG	ADGRF5P1
Hippocampus	MSBB_MD36_AD	ENSG00000227582	All	DEG	ADGRF5P1
DLPFC	MSBB_MD36_AD	ENSG00000227582	Decreased in AA	DEG	ADGRF5P1
Hippocampus	MSBB_MD36_AD	ENSG00000227582	Decreased in AA	DEG	ADGRF5P1
Dentate Gyrus	MSBB_MD36_AD	ENSG00000227582	Increased in AA	DEG	ADGRF5P1
Dentate Gyrus	MSBB_MD36_AD	ENSG00000168268	All	DEG	NT5DC2
Dentate Gyrus	MSBB_MD36_AD	ENSG00000168268	Increased in AA	DEG	NT5DC2
Dentate Gyrus	MSBB_MD44_AD	ENSG00000221946	All	DEG	FXYD7
Dentate Gyrus	MSBB_MD44_AD	ENSG00000221946	Increased in AA	DEG	FXYD7
Dentate Gyrus	MSBB_MD44_AD	ENSG00000158050	All	DEG	DUSP2
Dentate Gyrus	MSBB_MD44_AD	ENSG00000158050	Decreased in AA	DEG	DUSP2
Dentate Gyrus	MSBB_MD22_AD	ENSG00000155629	All	DEG	PIK3AP1
DLPFC	MSBB_MD22_AD	ENSG00000155629	All	DEG	PIK3AP1
Dentate Gyrus	MSBB_MD22_AD	ENSG00000155629	Decreased in AA	DEG	PIK3AP1
DLPFC	MSBB_MD22_AD	ENSG00000155629	Decreased in AA	DEG	PIK3AP1
Dentate Gyrus	MSBB_MD22_AD	ENSG00000150527	All	DEG	MIA2
Dentate Gyrus	MSBB_MD22_AD	ENSG00000150527	Decreased in AA	DEG	MIA2
Dentate Gyrus	MSBB_MD10_AD	ENSG00000101096	All	DEG	NFATC2
Dentate Gyrus	MSBB_MD10_AD	ENSG00000101096	Decreased in AA	DEG	NFATC2
Dentate Gyrus	MSBB_MD10_AD	ENSG00000028137	All	DEG	TNFRSF1B
Dentate Gyrus	MSBB_MD10_AD	ENSG00000028137	Decreased in AA	DEG	TNFRSF1B
Dentate Gyrus	MSBB_MD10_AD	ENSG00000225630	All	DEG	MTND2P28
DLPFC	MSBB_MD10_AD	ENSG00000225630	All	DEG	MTND2P28
Hippocampus	MSBB_MD10_AD	ENSG00000225630	All	DEG	MTND2P28
Dentate Gyrus	MSBB_MD10_AD	ENSG00000225630	Decreased in AA	DEG	MTND2P28
Hippocampus	MSBB_MD10_AD	ENSG00000225630	Decreased in AA	DEG	MTND2P28
DLPFC	MSBB_MD10_AD	ENSG00000225630	Increased in AA	DEG	MTND2P28
Dentate Gyrus	MSBB_MD10_AD	ENSG00000147647	All	DEG	DPYS
Dentate Gyrus	MSBB_MD10_AD	ENSG00000147647	Decreased in AA	DEG	DPYS
Dentate Gyrus	MSBB_MD10_AD	ENSG00000096433	All	DEG	ITPR3
Dentate Gyrus	MSBB_MD10_AD	ENSG00000096433	Increased in AA	DEG	ITPR3
DLPFC	BS_Caudate_SZ	ENSG00000145982	All	DEG	FARS2
DLPFC	MSBB_MD36_AD	ENSG00000145982	All	DEG	FARS2
DLPFC	BS_Caudate_SZ	ENSG00000145982	Increased in AA	DEG	FARS2
DLPFC	MSBB_MD36_AD	ENSG00000145982	Increased in AA	DEG	FARS2
DLPFC	BS_Caudate_SZ	ENSG00000249307	All	DEG	LINC01088
DLPFC	PSY_SZ	ENSG00000249307	All	DEG	LINC01088
DLPFC	BS_Caudate_SZ	ENSG00000249307	Increased in AA	DEG	LINC01088
DLPFC	PSY_SZ	ENSG00000249307	Increased in AA	DEG	LINC01088
DLPFC	BS_Caudate_SZ	ENSG00000258520	All	DEG	
Hippocampus	BS_Caudate_SZ	ENSG00000258520	All	DEG	
DLPFC	BS_Caudate_SZ	ENSG00000258520	Decreased in AA	DEG	
Hippocampus	BS_Caudate_SZ	ENSG00000258520	Decreased in AA	DEG	
DLPFC	BS_Caudate_SZ	ENSG00000234912	All	DEG	SNHG20
DLPFC	BS_Caudate_SZ	ENSG00000234912	Decreased in AA	DEG	SNHG20
DLPFC	BS_Caudate_SZ	ENSG00000175538	All	DEG	KCNE3
DLPFC	BS_sACC_BD	ENSG00000175538	All	DEG	KCNE3
DLPFC	MSBB_MD36_AD	ENSG00000175538	All	DEG	KCNE3
Hippocampus	BS_Caudate_SZ	ENSG00000175538	All	DEG	KCNE3
Hippocampus	BS_sACC_BD	ENSG00000175538	All	DEG	KCNE3
Hippocampus	MSBB_MD36_AD	ENSG00000175538	All	DEG	KCNE3
DLPFC	BS_Caudate_SZ	ENSG00000175538	Decreased in AA	DEG	KCNE3
DLPFC	BS_sACC_BD	ENSG00000175538	Decreased in AA	DEG	KCNE3
DLPFC	MSBB_MD36_AD	ENSG00000175538	Decreased in AA	DEG	KCNE3
Hippocampus	BS_Caudate_SZ	ENSG00000175538	Decreased in AA	DEG	KCNE3
Hippocampus	BS_sACC_BD	ENSG00000175538	Decreased in AA	DEG	KCNE3
Hippocampus	MSBB_MD36_AD	ENSG00000175538	Decreased in AA	DEG	KCNE3
DLPFC	BS_Caudate_SZ	ENSG00000173207	All	DEG	CKS1B
DLPFC	PSY_SZ	ENSG00000173207	All	DEG	CKS1B
DLPFC	BS_Caudate_SZ	ENSG00000173207	Decreased in AA	DEG	CKS1B
DLPFC	PSY_SZ	ENSG00000173207	Decreased in AA	DEG	CKS1B
DLPFC	BS_Caudate_SZ	ENSG00000130751	All	DEG	NPAS1
DLPFC	PSY_SZ	ENSG00000130751	All	DEG	NPAS1
Hippocampus	BS_Caudate_SZ	ENSG00000130751	All	DEG	NPAS1
Hippocampus	PSY_SZ	ENSG00000130751	All	DEG	NPAS1
Hippocampus	BS_Caudate_SZ	ENSG00000130751	Decreased in AA	DEG	NPAS1
Hippocampus	PSY_SZ	ENSG00000130751	Decreased in AA	DEG	NPAS1
DLPFC	BS_Caudate_SZ	ENSG00000130751	Increased in AA	DEG	NPAS1
DLPFC	PSY_SZ	ENSG00000130751	Increased in AA	DEG	NPAS1
DLPFC	BS_Caudate_SZ	ENSG00000112902	All	DEG	SEMA5A
DLPFC	PSY_SZ	ENSG00000112902	All	DEG	SEMA5A
Hippocampus	BS_Caudate_SZ	ENSG00000112902	All	DEG	SEMA5A
Hippocampus	PSY_SZ	ENSG00000112902	All	DEG	SEMA5A
DLPFC	BS_Caudate_SZ	ENSG00000112902	Decreased in AA	DEG	SEMA5A
DLPFC	PSY_SZ	ENSG00000112902	Decreased in AA	DEG	SEMA5A
